id_employe,nom,prenom,poste,nom_departement,date_embauche,date_depart,salaire,statut,cohorte_embauche,anciennete_annees,score_moyen,categorie_performance
432,Nom_432,Prenom_432,RH,Service Client,2022-01-27,2024-12-15,4277,Parti,2022,2.88,79.9,Eleve
441,Nom_441,Prenom_441,Developpeur,Service Client,2022-07-03,,4768,Actif,2022,4.04,76.0,Moyen
449,Nom_449,Prenom_449,Manager,Service Client,2022-09-08,,4345,Actif,2022,3.85,73.2,Moyen
453,Nom_453,Prenom_453,Finance,Service Client,2022-08-04,,955,Actif,2022,3.95,76.8,Eleve
496,Nom_496,Prenom_496,Analyste,Service Client,2023-09-18,,3263,Actif,2023,2.83,78.6,Eleve
513,Nom_513,Prenom_513,Finance,Service Client,2021-09-19,,1886,Actif,2021,4.82,80.2,Eleve
523,Nom_523,Prenom_523,Analyste,Service Client,2021-05-26,,4833,Actif,2021,5.14,78.5,Eleve
542,Nom_542,Prenom_542,Manager,Service Client,2023-06-16,,4363,Actif,2023,3.09,70.0,Faible
557,Nom_557,Prenom_557,Analyste,Service Client,2021-03-12,,1828,Actif,2021,5.35,81.9,Eleve
571,Nom_571,Prenom_571,Manager,Service Client,2021-02-28,,2401,Actif,2021,5.38,79.6,Eleve
577,Nom_577,Prenom_577,Analyste,Service Client,2022-12-29,,3141,Actif,2022,3.55,79.8,Eleve
587,Nom_587,Prenom_587,Developpeur,Service Client,2023-11-09,2028-09-27,3472,Parti,2023,4.88,68.0,Faible
601,Nom_601,Prenom_601,Developpeur,Service Client,2023-10-24,,4583,Actif,2023,2.73,73.8,Moyen
623,Nom_623,Prenom_623,RH,Service Client,2019-09-15,2023-10-16,2519,Parti,2019,4.08,75.1,Moyen
624,Nom_624,Prenom_624,Analyste,Service Client,2020-05-11,,2387,Actif,2020,6.18,74.7,Moyen
641,Nom_641,Prenom_641,Finance,Service Client,2022-04-06,,3449,Actif,2022,4.28,73.1,Moyen
655,Nom_655,Prenom_655,Developpeur,Service Client,2019-03-31,,3522,Actif,2019,7.3,68.4,Faible
664,Nom_664,Prenom_664,Finance,Service Client,2022-05-04,,2211,Actif,2022,4.2,67.9,Faible
667,Nom_667,Prenom_667,Analyste,Service Client,2023-07-08,,3734,Actif,2023,3.03,74.8,Moyen
669,Nom_669,Prenom_669,Finance,Service Client,2022-01-03,2022-10-23,1803,Parti,2022,0.8,76.8,Eleve
671,Nom_671,Prenom_671,RH,Service Client,2022-10-31,,3266,Actif,2022,3.71,75.0,Moyen
673,Nom_673,Prenom_673,Analyste,Service Client,2020-12-29,2024-05-14,2739,Parti,2020,3.37,71.9,Faible
686,Nom_686,Prenom_686,Manager,Service Client,2021-09-04,,4707,Actif,2021,4.87,73.6,Moyen
687,Nom_687,Prenom_687,Developpeur,Service Client,2021-10-05,,1607,Actif,2021,4.78,74.1,Moyen
702,Nom_702,Prenom_702,RH,Service Client,2023-12-27,,1801,Actif,2023,2.55,78.8,Eleve
705,Nom_705,Prenom_705,Finance,Service Client,2020-08-18,,3645,Actif,2020,5.91,68.3,Faible
720,Nom_720,Prenom_720,Finance,Service Client,2020-12-18,,3766,Actif,2020,5.58,78.7,Eleve
745,Nom_745,Prenom_745,Manager,Service Client,2022-04-24,2024-11-01,2997,Parti,2022,2.52,77.8,Eleve
750,Nom_750,Prenom_750,RH,Service Client,2022-03-02,,2923,Actif,2022,4.38,76.5,Eleve
752,Nom_752,Prenom_752,Developpeur,Service Client,2022-05-23,,4141,Actif,2022,4.15,70.0,Faible
771,Nom_771,Prenom_771,Analyste,Service Client,2021-08-03,,1848,Actif,2021,4.95,71.8,Faible
777,Nom_777,Prenom_777,Finance,Service Client,2022-04-03,,2946,Actif,2022,4.29,75.2,Moyen
791,Nom_791,Prenom_791,Analyste,Service Client,2021-12-29,,1038,Actif,2021,4.55,67.4,Faible
796,Nom_796,Prenom_796,RH,Service Client,2021-05-25,,2702,Actif,2021,5.14,71.1,Faible
840,Nom_840,Prenom_840,RH,Service Client,2022-05-21,,1731,Actif,2022,4.16,75.9,Moyen
851,Nom_851,Prenom_851,RH,Service Client,2022-06-10,,4548,Actif,2022,4.1,74.8,Moyen
855,Nom_855,Prenom_855,Manager,Service Client,2022-12-09,,3836,Actif,2022,3.6,77.4,Eleve
857,Nom_857,Prenom_857,Finance,Service Client,2022-10-28,,2982,Actif,2022,3.72,77.9,Eleve
862,Nom_862,Prenom_862,RH,Service Client,2021-08-28,,3288,Actif,2021,4.88,76.8,Eleve
868,Nom_868,Prenom_868,Manager,Service Client,2019-12-24,,1961,Actif,2019,6.56,69.3,Faible
879,Nom_879,Prenom_879,RH,Service Client,2020-11-28,,2851,Actif,2020,5.63,75.9,Moyen
885,Nom_885,Prenom_885,Developpeur,Service Client,2019-02-10,,4592,Actif,2019,7.43,68.9,Faible
894,Nom_894,Prenom_894,Finance,Service Client,2020-04-05,,1617,Actif,2020,6.28,68.6,Faible
952,Nom_952,Prenom_952,RH,Service Client,2019-03-24,,4589,Actif,2019,7.32,69.4,Faible
953,Nom_953,Prenom_953,Developpeur,Service Client,2022-03-14,,3243,Actif,2022,4.34,72.4,Faible
966,Nom_966,Prenom_966,Finance,Service Client,2023-12-29,,4938,Actif,2023,2.55,73.3,Moyen
972,Nom_972,Prenom_972,RH,Service Client,2019-06-03,,4854,Actif,2019,7.12,74.7,Moyen
990,Nom_990,Prenom_990,RH,Service Client,2021-07-07,,2786,Actif,2021,5.03,67.1,Faible
1001,Nom_1001,Prenom_1001,Manager,Service Client,2021-01-07,2024-07-04,3556,Parti,2021,3.49,63.2,Faible
1006,Nom_1006,Prenom_1006,RH,Service Client,2022-09-20,,970,Actif,2022,3.82,74.8,Moyen
1015,Nom_1015,Prenom_1015,RH,Service Client,2022-09-20,2025-08-20,4839,Parti,2022,2.92,79.0,Eleve
1031,Nom_1031,Prenom_1031,Manager,Service Client,2021-09-10,,4146,Actif,2021,4.85,72.2,Faible
1052,Nom_1052,Prenom_1052,Analyste,Service Client,2021-06-18,,2092,Actif,2021,5.08,83.9,Eleve
1053,Nom_1053,Prenom_1053,Finance,Service Client,2023-09-16,,1400,Actif,2023,2.83,71.9,Faible
1054,Nom_1054,Prenom_1054,Manager,Service Client,2019-10-08,,1180,Actif,2019,6.77,73.8,Moyen
1060,Nom_1060,Prenom_1060,RH,Service Client,2019-03-02,,4219,Actif,2019,7.38,77.0,Eleve
1068,Nom_1068,Prenom_1068,RH,Service Client,2020-11-12,,3629,Actif,2020,5.68,77.9,Eleve
1088,Nom_1088,Prenom_1088,Finance,Service Client,2021-12-15,,1190,Actif,2021,4.59,76.3,Moyen
1092,Nom_1092,Prenom_1092,RH,Service Client,2019-02-17,,2011,Actif,2019,7.41,74.1,Moyen
1104,Nom_1104,Prenom_1104,Developpeur,Service Client,2020-09-30,,3139,Actif,2020,5.79,71.4,Faible
1105,Nom_1105,Prenom_1105,Manager,Service Client,2019-02-25,,1555,Actif,2019,7.39,73.3,Moyen
1118,Nom_1118,Prenom_1118,RH,Service Client,2021-06-01,,1492,Actif,2021,5.13,81.0,Eleve
1127,Nom_1127,Prenom_1127,RH,Service Client,2022-07-21,,4535,Actif,2022,3.99,79.9,Eleve
1135,Nom_1135,Prenom_1135,Finance,Service Client,2019-01-28,,1661,Actif,2019,7.47,73.4,Moyen
1161,Nom_1161,Prenom_1161,Manager,Service Client,2023-12-05,,4043,Actif,2023,2.61,75.0,Moyen
1164,Nom_1164,Prenom_1164,Finance,Service Client,2020-08-17,2023-09-18,3896,Parti,2020,3.09,73.9,Moyen
1166,Nom_1166,Prenom_1166,RH,Service Client,2020-02-29,,3956,Actif,2020,6.38,67.8,Faible
1180,Nom_1180,Prenom_1180,Analyste,Service Client,2020-10-23,,2153,Actif,2020,5.73,74.3,Moyen
1196,Nom_1196,Prenom_1196,Manager,Service Client,2021-06-17,,3938,Actif,2021,5.08,78.3,Eleve
1217,Nom_1217,Prenom_1217,RH,Service Client,2023-01-04,,2314,Actif,2023,3.53,70.1,Faible
1225,Nom_1225,Prenom_1225,RH,Service Client,2022-08-16,,2523,Actif,2022,3.92,77.2,Eleve
1227,Nom_1227,Prenom_1227,Manager,Service Client,2019-11-22,,2317,Actif,2019,6.65,74.2,Moyen
1230,Nom_1230,Prenom_1230,Finance,Service Client,2021-04-15,,3736,Actif,2021,5.25,77.6,Eleve
1255,Nom_1255,Prenom_1255,RH,Service Client,2019-01-13,,1941,Actif,2019,7.51,77.5,Eleve
1260,Nom_1260,Prenom_1260,Developpeur,Service Client,2022-09-04,,4841,Actif,2022,3.87,78.8,Eleve
1261,Nom_1261,Prenom_1261,Analyste,Service Client,2023-06-25,,2838,Actif,2023,3.06,77.8,Eleve
1262,Nom_1262,Prenom_1262,Analyste,Service Client,2019-11-25,,3660,Actif,2019,6.64,67.8,Faible
1288,Nom_1288,Prenom_1288,RH,Service Client,2019-09-27,,3439,Actif,2019,6.8,65.5,Faible
1300,Nom_1300,Prenom_1300,Finance,Service Client,2020-08-23,,3641,Actif,2020,5.9,80.8,Eleve
1301,Nom_1301,Prenom_1301,Manager,Service Client,2023-11-08,,2567,Actif,2023,2.69,70.0,Faible
1341,Nom_1341,Prenom_1341,Finance,Service Client,2020-02-24,,1701,Actif,2020,6.39,73.3,Moyen
1374,Nom_1374,Prenom_1374,Developpeur,Service Client,2023-09-05,2025-01-24,3447,Parti,2023,1.39,77.0,Eleve
1377,Nom_1377,Prenom_1377,RH,Service Client,2019-04-05,,1315,Actif,2019,7.28,81.5,Eleve
1389,Nom_1389,Prenom_1389,Analyste,Service Client,2022-03-03,,4476,Actif,2022,4.37,77.9,Eleve
1400,Nom_1400,Prenom_1400,Finance,Service Client,2021-08-15,,4887,Actif,2021,4.92,73.9,Moyen
1409,Nom_1409,Prenom_1409,Developpeur,Service Client,2021-09-30,,2655,Actif,2021,4.79,77.3,Eleve
1433,Nom_1433,Prenom_1433,Finance,Service Client,2022-11-29,,2290,Actif,2022,3.63,73.6,Moyen
1438,Nom_1438,Prenom_1438,Finance,Service Client,2021-09-09,,4232,Actif,2021,4.85,75.8,Moyen
1452,Nom_1452,Prenom_1452,RH,Service Client,2019-04-27,,3020,Actif,2019,7.22,77.9,Eleve
1463,Nom_1463,Prenom_1463,Analyste,Service Client,2020-02-22,,4353,Actif,2020,6.4,75.8,Moyen
1470,Nom_1470,Prenom_1470,RH,Service Client,2021-02-01,,3983,Actif,2021,5.45,75.4,Moyen
1471,Nom_1471,Prenom_1471,Developpeur,Service Client,2022-04-17,,4597,Actif,2022,4.25,78.2,Eleve
1478,Nom_1478,Prenom_1478,Analyste,Service Client,2022-03-30,,1178,Actif,2022,4.3,71.2,Faible
1486,Nom_1486,Prenom_1486,RH,Service Client,2023-02-01,,4424,Actif,2023,3.46,69.7,Faible
1492,Nom_1492,Prenom_1492,Finance,Service Client,2020-11-19,,4610,Actif,2020,5.66,69.6,Faible
1494,Nom_1494,Prenom_1494,Developpeur,Service Client,2023-07-12,,2212,Actif,2023,3.01,73.6,Moyen
1500,Nom_1500,Prenom_1500,Finance,Service Client,2020-07-14,,2191,Actif,2020,6.01,74.5,Moyen
14,Nom_14,Prenom_14,Developpeur,Op̩rations,2019-12-10,,914,Actif,2019,6.6,72.1,Faible
39,Nom_39,Prenom_39,Finance,Op̩rations,2021-08-15,,1004,Actif,2021,4.92,63.8,Faible
40,Nom_40,Prenom_40,Manager,Op̩rations,2020-11-17,,3407,Actif,2020,5.66,67.9,Faible
53,Nom_53,Prenom_53,Analyste,Op̩rations,2022-07-21,,4500,Actif,2022,3.99,76.8,Eleve
54,Nom_54,Prenom_54,Finance,Op̩rations,2020-01-23,2022-01-12,3263,Parti,2020,1.97,74.3,Moyen
59,Nom_59,Prenom_59,Finance,Op̩rations,2021-02-15,,2647,Actif,2021,5.42,73.8,Moyen
65,Nom_65,Prenom_65,RH,Op̩rations,2022-10-22,,2187,Actif,2022,3.73,74.3,Moyen
67,Nom_67,Prenom_67,Developpeur,Op̩rations,2023-01-18,,4616,Actif,2023,3.49,77.3,Eleve
81,Nom_81,Prenom_81,RH,Op̩rations,2023-12-01,,4519,Actif,2023,2.63,73.0,Moyen
83,Nom_83,Prenom_83,Developpeur,Op̩rations,2020-12-03,,3365,Actif,2020,5.62,71.3,Faible
84,Nom_84,Prenom_84,Manager,Op̩rations,2020-02-06,,3563,Actif,2020,6.44,72.0,Faible
89,Nom_89,Prenom_89,Analyste,Op̩rations,2021-09-22,,3672,Actif,2021,4.82,72.9,Moyen
92,Nom_92,Prenom_92,Analyste,Op̩rations,2022-07-18,,3404,Actif,2022,4.0,75.7,Moyen
102,Nom_102,Prenom_102,Manager,Op̩rations,2023-11-08,,3421,Actif,2023,2.69,73.8,Moyen
107,Nom_107,Prenom_107,Analyste,Op̩rations,2019-08-05,,1697,Actif,2019,6.95,75.6,Moyen
146,Nom_146,Prenom_146,Analyste,Op̩rations,2021-03-15,,2505,Actif,2021,5.34,77.2,Eleve
152,Nom_152,Prenom_152,Developpeur,Op̩rations,2023-10-29,,1415,Actif,2023,2.72,78.7,Eleve
174,Nom_174,Prenom_174,Manager,Op̩rations,2022-06-18,2023-12-11,3715,Parti,2022,1.48,70.7,Faible
175,Nom_175,Prenom_175,Developpeur,Op̩rations,2020-07-17,2025-08-12,3750,Parti,2020,5.07,76.4,Eleve
181,Nom_181,Prenom_181,RH,Op̩rations,2019-08-19,,3734,Actif,2019,6.91,70.8,Faible
206,Nom_206,Prenom_206,Manager,Op̩rations,2023-07-22,,3535,Actif,2023,2.99,73.2,Moyen
210,Nom_210,Prenom_210,Developpeur,Op̩rations,2022-06-08,,1756,Actif,2022,4.11,67.8,Faible
216,Nom_216,Prenom_216,Finance,Op̩rations,2020-09-24,,3628,Actif,2020,5.81,69.8,Faible
217,Nom_217,Prenom_217,Analyste,Op̩rations,2020-09-19,,3650,Actif,2020,5.82,79.6,Eleve
236,Nom_236,Prenom_236,Manager,Op̩rations,2022-06-10,,867,Actif,2022,4.1,79.2,Eleve
240,Nom_240,Prenom_240,RH,Op̩rations,2020-03-17,2022-08-10,4321,Parti,2020,2.4,70.0,Faible
244,Nom_244,Prenom_244,Developpeur,Op̩rations,2022-11-10,,1450,Actif,2022,3.68,74.3,Moyen
253,Nom_253,Prenom_253,Manager,Op̩rations,2019-01-02,,4778,Actif,2019,7.54,68.3,Faible
258,Nom_258,Prenom_258,Manager,Op̩rations,2023-10-26,,1739,Actif,2023,2.72,74.8,Moyen
277,Nom_277,Prenom_277,RH,Op̩rations,2021-02-05,,1174,Actif,2021,5.44,77.1,Eleve
279,Nom_279,Prenom_279,Finance,Op̩rations,2019-10-07,,2119,Actif,2019,6.78,75.6,Moyen
281,Nom_281,Prenom_281,Analyste,Op̩rations,2023-06-22,,3490,Actif,2023,3.07,72.3,Faible
288,Nom_288,Prenom_288,Manager,Op̩rations,2022-05-09,,1744,Actif,2022,4.19,71.5,Faible
303,Nom_303,Prenom_303,Finance,Op̩rations,2021-05-13,2023-08-02,4127,Parti,2021,2.22,72.7,Faible
308,Nom_308,Prenom_308,Manager,Op̩rations,2020-07-04,,4094,Actif,2020,6.03,76.3,Moyen
318,Nom_318,Prenom_318,Analyste,Op̩rations,2019-09-20,,3211,Actif,2019,6.82,77.1,Eleve
325,Nom_325,Prenom_325,Manager,Op̩rations,2021-05-30,,4770,Actif,2021,5.13,74.2,Moyen
328,Nom_328,Prenom_328,Developpeur,Op̩rations,2022-08-20,2023-11-02,2903,Parti,2022,1.2,73.2,Moyen
333,Nom_333,Prenom_333,Finance,Op̩rations,2022-03-29,,1661,Actif,2022,4.3,77.1,Eleve
345,Nom_345,Prenom_345,Finance,Op̩rations,2022-02-17,2026-08-19,4094,Parti,2022,4.5,77.8,Eleve
350,Nom_350,Prenom_350,RH,Op̩rations,2022-12-14,,4926,Actif,2022,3.59,72.4,Faible
359,Nom_359,Prenom_359,Manager,Op̩rations,2019-06-02,,2743,Actif,2019,7.12,76.0,Moyen
361,Nom_361,Prenom_361,Developpeur,Op̩rations,2021-05-27,,4016,Actif,2021,5.14,76.9,Eleve
362,Nom_362,Prenom_362,Developpeur,Op̩rations,2019-12-04,,3936,Actif,2019,6.62,71.8,Faible
369,Nom_369,Prenom_369,Analyste,Op̩rations,2019-06-10,,3637,Actif,2019,7.1,80.1,Eleve
384,Nom_384,Prenom_384,Manager,Op̩rations,2021-08-12,,3909,Actif,2021,4.93,69.7,Faible
411,Nom_411,Prenom_411,RH,Op̩rations,2020-06-30,2021-04-07,2557,Parti,2020,0.77,69.8,Faible
424,Nom_424,Prenom_424,Analyste,Op̩rations,2023-11-04,,1626,Actif,2023,2.7,80.2,Eleve
442,Nom_442,Prenom_442,Manager,Op̩rations,2022-09-08,,1710,Actif,2022,3.85,75.0,Moyen
448,Nom_448,Prenom_448,Manager,Op̩rations,2020-07-23,,1114,Actif,2020,5.98,74.9,Moyen
451,Nom_451,Prenom_451,Finance,Op̩rations,2023-12-21,,3546,Actif,2023,2.57,75.6,Moyen
456,Nom_456,Prenom_456,Manager,Op̩rations,2021-08-19,,1686,Actif,2021,4.91,81.3,Eleve
468,Nom_468,Prenom_468,Finance,Op̩rations,2023-09-02,,3628,Actif,2023,2.87,81.4,Eleve
471,Nom_471,Prenom_471,RH,Op̩rations,2021-07-09,,942,Actif,2021,5.02,68.7,Faible
478,Nom_478,Prenom_478,RH,Op̩rations,2020-11-15,,3872,Actif,2020,5.67,74.9,Moyen
479,Nom_479,Prenom_479,RH,Op̩rations,2019-01-20,,1867,Actif,2019,7.49,74.9,Moyen
527,Nom_527,Prenom_527,Finance,Op̩rations,2019-02-16,2021-01-15,4089,Parti,2019,1.91,75.8,Moyen
535,Nom_535,Prenom_535,Manager,Op̩rations,2022-02-03,,2317,Actif,2022,4.45,74.8,Moyen
538,Nom_538,Prenom_538,Analyste,Op̩rations,2020-10-18,,3663,Actif,2020,5.74,74.3,Moyen
544,Nom_544,Prenom_544,Analyste,Op̩rations,2022-10-01,,3759,Actif,2022,3.79,69.2,Faible
560,Nom_560,Prenom_560,Finance,Op̩rations,2022-02-15,,3311,Actif,2022,4.42,74.3,Moyen
576,Nom_576,Prenom_576,Analyste,Op̩rations,2023-08-07,,4352,Actif,2023,2.94,74.5,Moyen
590,Nom_590,Prenom_590,Analyste,Op̩rations,2020-03-28,,2787,Actif,2020,6.3,75.2,Moyen
596,Nom_596,Prenom_596,RH,Op̩rations,2019-12-07,,991,Actif,2019,6.61,73.1,Moyen
612,Nom_612,Prenom_612,Finance,Op̩rations,2023-08-10,,3666,Actif,2023,2.93,74.8,Moyen
614,Nom_614,Prenom_614,Manager,Op̩rations,2023-06-20,2026-11-06,4806,Parti,2023,3.38,75.8,Moyen
619,Nom_619,Prenom_619,Manager,Op̩rations,2021-11-05,,4761,Actif,2021,4.7,76.1,Moyen
622,Nom_622,Prenom_622,Analyste,Op̩rations,2023-11-18,,4606,Actif,2023,2.66,79.5,Eleve
632,Nom_632,Prenom_632,RH,Op̩rations,2020-01-15,,4062,Actif,2020,6.5,70.0,Faible
633,Nom_633,Prenom_633,RH,Op̩rations,2023-04-18,,2249,Actif,2023,3.25,71.8,Faible
640,Nom_640,Prenom_640,Developpeur,Op̩rations,2022-12-11,,2837,Actif,2022,3.6,75.9,Moyen
647,Nom_647,Prenom_647,Developpeur,Op̩rations,2023-06-19,,871,Actif,2023,3.08,67.0,Faible
653,Nom_653,Prenom_653,Manager,Op̩rations,2020-12-27,,2068,Actif,2020,5.55,73.8,Moyen
662,Nom_662,Prenom_662,RH,Op̩rations,2019-04-25,2021-04-15,1509,Parti,2019,1.97,72.1,Faible
666,Nom_666,Prenom_666,Finance,Op̩rations,2023-03-05,,3750,Actif,2023,3.37,76.6,Eleve
668,Nom_668,Prenom_668,RH,Op̩rations,2023-02-25,,4914,Actif,2023,3.39,74.3,Moyen
691,Nom_691,Prenom_691,Developpeur,Op̩rations,2022-04-28,,1557,Actif,2022,4.22,75.8,Moyen
699,Nom_699,Prenom_699,Analyste,Op̩rations,2019-08-05,,1675,Actif,2019,6.95,81.5,Eleve
703,Nom_703,Prenom_703,Analyste,Op̩rations,2022-07-20,,4184,Actif,2022,3.99,73.4,Moyen
708,Nom_708,Prenom_708,Finance,Op̩rations,2020-02-01,,1457,Actif,2020,6.46,77.6,Eleve
721,Nom_721,Prenom_721,RH,Op̩rations,2021-01-04,2022-09-05,2853,Parti,2021,1.67,72.8,Moyen
723,Nom_723,Prenom_723,Finance,Op̩rations,2023-05-07,,4017,Actif,2023,3.2,74.8,Moyen
740,Nom_740,Prenom_740,Developpeur,Op̩rations,2020-07-22,,1525,Actif,2020,5.98,73.8,Moyen
749,Nom_749,Prenom_749,Finance,Op̩rations,2020-09-25,,3610,Actif,2020,5.81,65.8,Faible
757,Nom_757,Prenom_757,Finance,Op̩rations,2020-08-10,,924,Actif,2020,5.93,72.0,Faible
787,Nom_787,Prenom_787,Finance,Op̩rations,2022-09-12,,1812,Actif,2022,3.84,74.3,Moyen
794,Nom_794,Prenom_794,Developpeur,Op̩rations,2023-12-16,,2156,Actif,2023,2.58,76.8,Eleve
795,Nom_795,Prenom_795,Finance,Op̩rations,2020-03-20,,3130,Actif,2020,6.32,70.9,Faible
802,Nom_802,Prenom_802,Manager,Op̩rations,2019-02-08,,816,Actif,2019,7.44,78.0,Eleve
819,Nom_819,Prenom_819,Manager,Op̩rations,2019-12-14,,4782,Actif,2019,6.59,78.3,Eleve
832,Nom_832,Prenom_832,Finance,Op̩rations,2023-04-29,,2610,Actif,2023,3.22,76.7,Eleve
842,Nom_842,Prenom_842,Manager,Op̩rations,2021-02-02,,947,Actif,2021,5.45,73.7,Moyen
866,Nom_866,Prenom_866,Finance,Op̩rations,2021-02-22,,1087,Actif,2021,5.4,80.3,Eleve
870,Nom_870,Prenom_870,RH,Op̩rations,2022-12-02,2024-12-26,3163,Parti,2022,2.07,74.9,Moyen
871,Nom_871,Prenom_871,Developpeur,Op̩rations,2020-10-29,,943,Actif,2020,5.71,77.0,Eleve
874,Nom_874,Prenom_874,Finance,Op̩rations,2022-02-19,,1726,Actif,2022,4.41,81.4,Eleve
883,Nom_883,Prenom_883,Developpeur,Op̩rations,2021-01-01,,1707,Actif,2021,5.54,72.2,Faible
887,Nom_887,Prenom_887,RH,Op̩rations,2023-09-24,,2171,Actif,2023,2.81,71.5,Faible
902,Nom_902,Prenom_902,Analyste,Op̩rations,2020-01-25,,4667,Actif,2020,6.48,73.4,Moyen
903,Nom_903,Prenom_903,Finance,Op̩rations,2023-06-06,,1243,Actif,2023,3.11,72.3,Faible
909,Nom_909,Prenom_909,RH,Op̩rations,2021-04-03,,1353,Actif,2021,5.29,81.9,Eleve
921,Nom_921,Prenom_921,Developpeur,Op̩rations,2019-08-12,,4609,Actif,2019,6.93,71.0,Faible
937,Nom_937,Prenom_937,Finance,Op̩rations,2020-01-20,,4931,Actif,2020,6.49,75.1,Moyen
945,Nom_945,Prenom_945,Developpeur,Op̩rations,2022-12-31,,1462,Actif,2022,3.54,67.5,Faible
967,Nom_967,Prenom_967,Analyste,Op̩rations,2019-02-03,2021-09-07,1664,Parti,2019,2.59,72.3,Faible
969,Nom_969,Prenom_969,Developpeur,Op̩rations,2019-04-05,,1584,Actif,2019,7.28,77.8,Eleve
975,Nom_975,Prenom_975,Developpeur,Op̩rations,2020-03-13,,3138,Actif,2020,6.34,75.4,Moyen
986,Nom_986,Prenom_986,Developpeur,Op̩rations,2020-02-05,,4842,Actif,2020,6.44,69.7,Faible
988,Nom_988,Prenom_988,RH,Op̩rations,2021-02-05,,4403,Actif,2021,5.44,82.7,Eleve
991,Nom_991,Prenom_991,Finance,Op̩rations,2022-05-15,,3040,Actif,2022,4.17,77.8,Eleve
1000,Nom_1000,Prenom_1000,RH,Op̩rations,2021-02-02,,4544,Actif,2021,5.45,74.3,Moyen
1041,Nom_1041,Prenom_1041,RH,Op̩rations,2023-11-11,,1062,Actif,2023,2.68,79.3,Eleve
1045,Nom_1045,Prenom_1045,Developpeur,Op̩rations,2022-04-21,,2693,Actif,2022,4.24,71.7,Faible
1056,Nom_1056,Prenom_1056,Manager,Op̩rations,2022-05-03,2023-09-07,2963,Parti,2022,1.35,77.8,Eleve
1065,Nom_1065,Prenom_1065,Analyste,Op̩rations,2021-10-25,,1112,Actif,2021,4.73,73.0,Moyen
1076,Nom_1076,Prenom_1076,Finance,Op̩rations,2019-12-12,2024-10-14,3964,Parti,2019,4.84,77.1,Eleve
1077,Nom_1077,Prenom_1077,Finance,Op̩rations,2021-12-05,,1746,Actif,2021,4.61,76.1,Moyen
1080,Nom_1080,Prenom_1080,Developpeur,Op̩rations,2023-10-20,,1043,Actif,2023,2.74,83.8,Eleve
1081,Nom_1081,Prenom_1081,RH,Op̩rations,2022-01-01,,1305,Actif,2022,4.54,73.2,Moyen
1090,Nom_1090,Prenom_1090,Developpeur,Op̩rations,2019-04-17,,1472,Actif,2019,7.25,77.2,Eleve
1103,Nom_1103,Prenom_1103,Analyste,Op̩rations,2019-10-30,,4850,Actif,2019,6.71,78.6,Eleve
1128,Nom_1128,Prenom_1128,Developpeur,Op̩rations,2023-03-10,,3445,Actif,2023,3.35,80.0,Eleve
1133,Nom_1133,Prenom_1133,Manager,Op̩rations,2023-07-13,,2880,Actif,2023,3.01,77.6,Eleve
1158,Nom_1158,Prenom_1158,Manager,Op̩rations,2023-02-02,,1690,Actif,2023,3.45,79.4,Eleve
1160,Nom_1160,Prenom_1160,RH,Op̩rations,2020-09-14,2021-06-20,2273,Parti,2020,0.76,74.5,Moyen
1192,Nom_1192,Prenom_1192,Developpeur,Op̩rations,2023-08-15,,3470,Actif,2023,2.92,75.2,Moyen
1198,Nom_1198,Prenom_1198,Manager,Op̩rations,2020-06-26,,4886,Actif,2020,6.06,73.5,Moyen
1204,Nom_1204,Prenom_1204,Finance,Op̩rations,2019-01-06,,4066,Actif,2019,7.53,70.8,Faible
1210,Nom_1210,Prenom_1210,Manager,Op̩rations,2020-10-07,2025-10-10,1638,Parti,2020,5.01,75.4,Moyen
1219,Nom_1219,Prenom_1219,Developpeur,Op̩rations,2021-04-26,2023-02-25,2445,Parti,2021,1.83,75.0,Moyen
1224,Nom_1224,Prenom_1224,Manager,Op̩rations,2019-06-22,,4336,Actif,2019,7.07,75.1,Moyen
1226,Nom_1226,Prenom_1226,Manager,Op̩rations,2023-07-27,,2489,Actif,2023,2.97,73.8,Moyen
1235,Nom_1235,Prenom_1235,Analyste,Op̩rations,2019-04-23,2020-06-30,1964,Parti,2019,1.19,71.8,Faible
1247,Nom_1247,Prenom_1247,Developpeur,Op̩rations,2023-08-24,,1122,Actif,2023,2.9,68.3,Faible
1265,Nom_1265,Prenom_1265,Developpeur,Op̩rations,2021-06-29,2026-06-16,3982,Parti,2021,4.96,74.2,Moyen
1267,Nom_1267,Prenom_1267,Developpeur,Op̩rations,2022-12-13,,4310,Actif,2022,3.59,84.6,Eleve
1272,Nom_1272,Prenom_1272,Manager,Op̩rations,2019-08-24,,2551,Actif,2019,6.9,76.8,Eleve
1295,Nom_1295,Prenom_1295,RH,Op̩rations,2022-11-03,2025-09-26,3687,Parti,2022,2.9,77.5,Eleve
